swerik_person_id,diet,estate
i-SUpmw56zMz2APdv8K23tDg,Säätyvaltiopäivät-1894,priests
i-SUpmw56zMz2APdv8K23tDg,Säätyvaltiopäivät-1891,priests
i-SUpmw56zMz2APdv8K23tDg,Säätyvaltiopäivät-1888,priests
i-SUpmw56zMz2APdv8K23tDg,Säätyvaltiopäivät-1900,priests
i-SUpmw56zMz2APdv8K23tDg,Säätyvaltiopäivät-1904,priests
i-SUpmw56zMz2APdv8K23tDg,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-SUpmw56zMz2APdv8K23tDg,Säätyvaltiopäivät-1897,priests
i-SVUC6CZ6K8PYcHFwEQ5T2T,Säätyvaltiopäivät-1885,peasants
i-SW1vHpQ8FCcrVNRvfdz5ft,Säätyvaltiopäivät-1888,nobility
i-SWcAb2S58766GiVqcK2yWq,Säätyvaltiopäivät-1882,burgers
i-SXNWTjE9HN5oyuWqsYxf5Y,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-SXNWTjE9HN5oyuWqsYxf5Y,Säätyvaltiopäivät-1904,nobility
i-SYnSDfibYZd7vBXM2DWy6m,Säätyvaltiopäivät-1867,priests
i-SZ16bZKoDB96Toq5hKxNqX,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-SaCnJmAftzcnG2e8XYGcL9,Säätyvaltiopäivät-1900,priests
i-SaCnJmAftzcnG2e8XYGcL9,Säätyvaltiopäivät-1897,priests
i-SaCnJmAftzcnG2e8XYGcL9,Säätyvaltiopäivät-1904,priests
i-SaCnJmAftzcnG2e8XYGcL9,Ylimääräiset-säätyvaltiopäivät-1905,priests
i-SaCnJmAftzcnG2e8XYGcL9,Säätyvaltiopäivät-1899,priests
i-SbX61wokaS67ghtHrcjkgQ,Säätyvaltiopäivät-1882,nobility
i-SbX61wokaS67ghtHrcjkgQ,Säätyvaltiopäivät-1891,nobility
i-SbX61wokaS67ghtHrcjkgQ,Säätyvaltiopäivät-1899,nobility
i-SbX61wokaS67ghtHrcjkgQ,Säätyvaltiopäivät-1897,nobility
i-SbX61wokaS67ghtHrcjkgQ,Säätyvaltiopäivät-1894,nobility
i-SbX61wokaS67ghtHrcjkgQ,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-SbX61wokaS67ghtHrcjkgQ,Säätyvaltiopäivät-1888,nobility
i-SbX61wokaS67ghtHrcjkgQ,Säätyvaltiopäivät-1900,nobility
i-SbX61wokaS67ghtHrcjkgQ,Säätyvaltiopäivät-1877,nobility
i-SbX61wokaS67ghtHrcjkgQ,Säätyvaltiopäivät-1885,nobility
i-SbX61wokaS67ghtHrcjkgQ,Säätyvaltiopäivät-1863,nobility
i-SbX61wokaS67ghtHrcjkgQ,Säätyvaltiopäivät-1867,nobility
i-SbX61wokaS67ghtHrcjkgQ,Säätyvaltiopäivät-1904,nobility
i-SbofGedkQmSvXcY3kuYV13,Säätyvaltiopäivät-1897,peasants
i-SbofGedkQmSvXcY3kuYV13,Säätyvaltiopäivät-1894,peasants
i-SbofGedkQmSvXcY3kuYV13,Säätyvaltiopäivät-1899,peasants
i-SbofGedkQmSvXcY3kuYV13,Säätyvaltiopäivät-1900,peasants
i-SdMoUcpSHjToPwQR4EJX9T,Säätyvaltiopäivät-1888,nobility
i-SdgbXNAKksp7Y4D1ExsyJV,Säätyvaltiopäivät-1900,nobility
i-SdgbXNAKksp7Y4D1ExsyJV,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-SfCwsq5Qek5Vh2jkQ6X17W,porvoon-valtiopäivät,nobility
i-Sfn4EsStf31pPRaBmW4Hw5,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-Sfn4EsStf31pPRaBmW4Hw5,Säätyvaltiopäivät-1900,peasants
i-Sfn4EsStf31pPRaBmW4Hw5,Säätyvaltiopäivät-1904,peasants
i-Sgc98ZDEzcXD8Ee87B26PF,Säätyvaltiopäivät-1863,burgers
i-ShSqKxsKjsrqLxqcDTQ4vS,porvoon-valtiopäivät,nobility
i-SiFian5B3vruST13ZFJvMQ,Säätyvaltiopäivät-1885,nobility
i-SkK4TRBZDox3b1jvm2qT2t,Säätyvaltiopäivät-1888,priests
i-SkK4TRBZDox3b1jvm2qT2t,Säätyvaltiopäivät-1885,priests
i-SkKUXsPiaabPiKXqGWU5WM,Säätyvaltiopäivät-1877,peasants
i-SoWgEmbVTmdPn2HvTMFCF,Säätyvaltiopäivät-1885,nobility
i-SoWgEmbVTmdPn2HvTMFCF,Säätyvaltiopäivät-1888,nobility
i-SoWgEmbVTmdPn2HvTMFCF,Säätyvaltiopäivät-1891,nobility
i-SofurPRw3EL6yyFJXakZd3,Säätyvaltiopäivät-1863,nobility
i-SqM5eM5mRQL5Ezs1SSYeE,Säätyvaltiopäivät-1904,nobility
i-SqM5eM5mRQL5Ezs1SSYeE,Säätyvaltiopäivät-1888,burgers
i-SqQK7dWUc7zwppHradamvV,Säätyvaltiopäivät-1888,nobility
i-Sqa5GC1t2uBEPmCRzkYfks,Säätyvaltiopäivät-1877,nobility
i-SrGiafTSdSwpad4RB612Eg,Säätyvaltiopäivät-1900,burgers
i-SruNgxePrM2C8QjDrT3xNt,Säätyvaltiopäivät-1867,peasants
i-Ssz6NPb9rMtK26HHXkXoyb,Säätyvaltiopäivät-1891,burgers
i-Ssz6NPb9rMtK26HHXkXoyb,Säätyvaltiopäivät-1885,burgers
i-StNDotZqCKLbRxhLrc79wz,Säätyvaltiopäivät-1888,peasants
i-Svni6aX5bhGV2ryvepBXto,Säätyvaltiopäivät-1897,nobility
i-Svni6aX5bhGV2ryvepBXto,Säätyvaltiopäivät-1899,nobility
i-Svni6aX5bhGV2ryvepBXto,Säätyvaltiopäivät-1904,nobility
i-Svni6aX5bhGV2ryvepBXto,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-Svni6aX5bhGV2ryvepBXto,Säätyvaltiopäivät-1900,nobility
i-SvyiLaCvhwTTq33XMRDDFu,Säätyvaltiopäivät-1904,nobility
i-SyVV264UBZ1JB58yfmkdmz,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-SyVV264UBZ1JB58yfmkdmz,Säätyvaltiopäivät-1891,nobility
i-SyVV264UBZ1JB58yfmkdmz,Säätyvaltiopäivät-1888,nobility
i-SyVV264UBZ1JB58yfmkdmz,Säätyvaltiopäivät-1894,nobility
i-SyVV264UBZ1JB58yfmkdmz,Säätyvaltiopäivät-1882,nobility
i-SyVV264UBZ1JB58yfmkdmz,Säätyvaltiopäivät-1885,nobility
i-SzT9Ti41fPxiEJHVPCHzAT,Säätyvaltiopäivät-1897,burgers
i-SzT9Ti41fPxiEJHVPCHzAT,Säätyvaltiopäivät-1900,burgers
i-SzT9Ti41fPxiEJHVPCHzAT,Säätyvaltiopäivät-1885,burgers
i-SzT9Ti41fPxiEJHVPCHzAT,Säätyvaltiopäivät-1888,burgers
i-SzT9Ti41fPxiEJHVPCHzAT,Säätyvaltiopäivät-1891,burgers
i-SzT9Ti41fPxiEJHVPCHzAT,Säätyvaltiopäivät-1894,burgers
i-SzT9Ti41fPxiEJHVPCHzAT,Säätyvaltiopäivät-1899,burgers
i-SzVBBvxt1aGJ6jks8D2Q5W,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-SzqzswQ1RPMaaeiMYjG5Ca,Säätyvaltiopäivät-1885,priests
i-SzqzswQ1RPMaaeiMYjG5Ca,Säätyvaltiopäivät-1888,priests
i-SzqzswQ1RPMaaeiMYjG5Ca,Säätyvaltiopäivät-1882,priests
i-SzqzswQ1RPMaaeiMYjG5Ca,Säätyvaltiopäivät-1877,priests
i-SzsXtoTJnMbV9EcXuXLoAy,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-SzsXtoTJnMbV9EcXuXLoAy,Säätyvaltiopäivät-1904,nobility
i-SzsXtoTJnMbV9EcXuXLoAy,Säätyvaltiopäivät-1891,nobility
i-SzsXtoTJnMbV9EcXuXLoAy,Säätyvaltiopäivät-1899,nobility
i-T1J3nBEQ2dbgwg4zHwkNeU,Säätyvaltiopäivät-1891,nobility
i-T1J3nBEQ2dbgwg4zHwkNeU,Säätyvaltiopäivät-1894,nobility
i-T1J3nBEQ2dbgwg4zHwkNeU,Säätyvaltiopäivät-1900,nobility
i-T1J3nBEQ2dbgwg4zHwkNeU,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-T1yiXmDGyDLcG1pnW8cW3f,Säätyvaltiopäivät-1897,burgers
i-T2NvVpCbguQDo4BsdWUvRd,Säätyvaltiopäivät-1885,peasants
i-T2NvVpCbguQDo4BsdWUvRd,Säätyvaltiopäivät-1888,peasants
i-T2NvVpCbguQDo4BsdWUvRd,Säätyvaltiopäivät-1891,peasants
i-T2NvVpCbguQDo4BsdWUvRd,Säätyvaltiopäivät-1894,peasants
i-T2NvVpCbguQDo4BsdWUvRd,Säätyvaltiopäivät-1897,peasants
i-T2NvVpCbguQDo4BsdWUvRd,Säätyvaltiopäivät-1899,peasants
i-T2NvVpCbguQDo4BsdWUvRd,Säätyvaltiopäivät-1900,peasants
i-T6iwtdGymhfhiK1c7VMUXe,Säätyvaltiopäivät-1899,peasants
i-T6mMFVzHVrVXYdjMx43gXd,Säätyvaltiopäivät-1891,nobility
i-T6mMFVzHVrVXYdjMx43gXd,Säätyvaltiopäivät-1882,nobility
i-T6mMFVzHVrVXYdjMx43gXd,Säätyvaltiopäivät-1863,nobility
i-T6mMFVzHVrVXYdjMx43gXd,Säätyvaltiopäivät-1877,nobility
i-T6mMFVzHVrVXYdjMx43gXd,Säätyvaltiopäivät-1885,nobility
i-T6nMGQg3XFKJ9h18Q337Aa,Säätyvaltiopäivät-1900,priests
i-T7obg2BNJjQHgCfqJQDHo3,Säätyvaltiopäivät-1885,nobility
i-T7obg2BNJjQHgCfqJQDHo3,Säätyvaltiopäivät-1882,nobility
i-T7obg2BNJjQHgCfqJQDHo3,Säätyvaltiopäivät-1877,nobility
i-TCQs5DXsZFoCfJSdbFZHQZ,Säätyvaltiopäivät-1863,nobility
i-TCrqeMQR8TfbBknsNKpx1w,porvoon-valtiopäivät,nobility
i-TCwLfpuQKKUCxLk6FY1oaA,Säätyvaltiopäivät-1900,peasants
i-TCwLfpuQKKUCxLk6FY1oaA,Säätyvaltiopäivät-1897,peasants
i-TCwLfpuQKKUCxLk6FY1oaA,Säätyvaltiopäivät-1891,peasants
i-TDFeRLpapo8KPRobArnpEf,porvoon-valtiopäivät,peasants
i-TDorJwip9wZw86wKUvrc6g,Säätyvaltiopäivät-1863,peasants
i-TDorJwip9wZw86wKUvrc6g,Säätyvaltiopäivät-1867,peasants
i-TGqE1UqnA73NvW2YYgmMf3,Säätyvaltiopäivät-1897,peasants
i-TGqE1UqnA73NvW2YYgmMf3,Säätyvaltiopäivät-1899,peasants
i-THAVuE4axrjJyKgs83WVGV,Säätyvaltiopäivät-1885,priests
i-TMtBCHpVArrzqFRZ7UamYA,Säätyvaltiopäivät-1877,burgers
i-TMtBCHpVArrzqFRZ7UamYA,Säätyvaltiopäivät-1882,burgers
i-TMtBCHpVArrzqFRZ7UamYA,Säätyvaltiopäivät-1885,burgers
i-TMtBCHpVArrzqFRZ7UamYA,Säätyvaltiopäivät-1891,burgers
i-TMtBCHpVArrzqFRZ7UamYA,Säätyvaltiopäivät-1888,burgers
i-TMtBCHpVArrzqFRZ7UamYA,Säätyvaltiopäivät-1897,burgers
i-TMtBCHpVArrzqFRZ7UamYA,Säätyvaltiopäivät-1899,burgers
i-TMtBCHpVArrzqFRZ7UamYA,Säätyvaltiopäivät-1894,burgers
i-TPLLng6ovQtEFTALxn8PZa,Säätyvaltiopäivät-1899,peasants
i-TPLLng6ovQtEFTALxn8PZa,Säätyvaltiopäivät-1877,peasants
i-TPLLng6ovQtEFTALxn8PZa,Säätyvaltiopäivät-1882,peasants
i-TPLLng6ovQtEFTALxn8PZa,Säätyvaltiopäivät-1885,peasants
i-TPLLng6ovQtEFTALxn8PZa,Säätyvaltiopäivät-1894,peasants
i-TPLLng6ovQtEFTALxn8PZa,Säätyvaltiopäivät-1897,peasants
i-TPLLng6ovQtEFTALxn8PZa,Säätyvaltiopäivät-1888,peasants
i-TPLLng6ovQtEFTALxn8PZa,Säätyvaltiopäivät-1891,peasants
i-TPLLng6ovQtEFTALxn8PZa,Säätyvaltiopäivät-1900,peasants
i-TR13JsM23E7ipXqPtPdrJn,Säätyvaltiopäivät-1891,nobility
i-TR13JsM23E7ipXqPtPdrJn,Säätyvaltiopäivät-1899,nobility
i-TR13JsM23E7ipXqPtPdrJn,Säätyvaltiopäivät-1900,nobility
i-TR13JsM23E7ipXqPtPdrJn,Säätyvaltiopäivät-1897,nobility
i-TR13JsM23E7ipXqPtPdrJn,Säätyvaltiopäivät-1904,nobility
i-TR13JsM23E7ipXqPtPdrJn,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-TR13JsM23E7ipXqPtPdrJn,Säätyvaltiopäivät-1885,nobility
i-TR13JsM23E7ipXqPtPdrJn,Säätyvaltiopäivät-1894,nobility
i-TR13JsM23E7ipXqPtPdrJn,Säätyvaltiopäivät-1888,nobility
i-TRJUkgdtqj8YafcHWiunC8,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-TRJUkgdtqj8YafcHWiunC8,Säätyvaltiopäivät-1900,peasants
i-TRJUkgdtqj8YafcHWiunC8,Säätyvaltiopäivät-1899,peasants
i-TT9wVN7fF9yzm6SxBGQwCu,Säätyvaltiopäivät-1885,nobility
i-TT9wVN7fF9yzm6SxBGQwCu,Säätyvaltiopäivät-1882,nobility
i-TTJ6BfyGcHTAc3wu7ASwci,Säätyvaltiopäivät-1867,nobility
i-TTJ6BfyGcHTAc3wu7ASwci,Säätyvaltiopäivät-1863,nobility
i-TUXNt96MoMXQnU5GkAysCA,Säätyvaltiopäivät-1877,nobility
i-TYnYVTeZurrqCheXFbt4rb,Säätyvaltiopäivät-1885,nobility
i-TYyoxCt17RVmpDAFKWJW3u,Säätyvaltiopäivät-1882,nobility
i-TYyoxCt17RVmpDAFKWJW3u,Säätyvaltiopäivät-1863,nobility
i-TYyoxCt17RVmpDAFKWJW3u,Säätyvaltiopäivät-1867,nobility
i-TYyoxCt17RVmpDAFKWJW3u,Säätyvaltiopäivät-1877,nobility
i-TYyoxCt17RVmpDAFKWJW3u,Säätyvaltiopäivät-1888,nobility
i-TYyoxCt17RVmpDAFKWJW3u,Säätyvaltiopäivät-1885,nobility
i-TZBstz6GvAASyzwu3ZCkyU,Säätyvaltiopäivät-1897,peasants
i-TZBstz6GvAASyzwu3ZCkyU,Säätyvaltiopäivät-1894,peasants
i-TarLwptG7R8SF5pg2iR5pV,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-TarLwptG7R8SF5pg2iR5pV,Säätyvaltiopäivät-1897,nobility
i-TarLwptG7R8SF5pg2iR5pV,Säätyvaltiopäivät-1900,nobility
i-TarLwptG7R8SF5pg2iR5pV,Säätyvaltiopäivät-1904,nobility
i-TeVreJTGDQcrpSivfqbBtE,Säätyvaltiopäivät-1900,nobility
i-TeVreJTGDQcrpSivfqbBtE,Säätyvaltiopäivät-1899,nobility
i-TeVreJTGDQcrpSivfqbBtE,Säätyvaltiopäivät-1897,nobility
i-TeVreJTGDQcrpSivfqbBtE,Säätyvaltiopäivät-1894,nobility
i-TeVreJTGDQcrpSivfqbBtE,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-TeVreJTGDQcrpSivfqbBtE,Säätyvaltiopäivät-1877,burgers
i-TeVreJTGDQcrpSivfqbBtE,Säätyvaltiopäivät-1882,burgers
i-TeVreJTGDQcrpSivfqbBtE,Säätyvaltiopäivät-1904,nobility
i-TeVreJTGDQcrpSivfqbBtE,Säätyvaltiopäivät-1885,nobility
i-TeVreJTGDQcrpSivfqbBtE,Säätyvaltiopäivät-1891,nobility
i-TenXkjdHcqi3QqXg8Aj7co,Säätyvaltiopäivät-1863,priests
i-ThLyS2PmaP8M3K7ALK22pq,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-ThLyS2PmaP8M3K7ALK22pq,Säätyvaltiopäivät-1904,nobility
i-ThLyS2PmaP8M3K7ALK22pq,Säätyvaltiopäivät-1900,nobility
i-ThLyS2PmaP8M3K7ALK22pq,Säätyvaltiopäivät-1899,nobility
i-ThLyS2PmaP8M3K7ALK22pq,Säätyvaltiopäivät-1894,nobility
i-ThLyS2PmaP8M3K7ALK22pq,Säätyvaltiopäivät-1897,nobility
i-TmxEAscjG4hPj3fvW7XYWt,Säätyvaltiopäivät-1863,priests
i-Tn9Nab3J9yB7jDsvGXvMxV,Säätyvaltiopäivät-1885,nobility
i-Tntgfg5AMMxYZi9wm5H9Eo,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-Tnx7FYE9hZfG2QfvLnTU8p,Säätyvaltiopäivät-1863,nobility
i-TpRRxpwrPivaPab2rTZrGQ,Säätyvaltiopäivät-1867,nobility
i-TpRRxpwrPivaPab2rTZrGQ,Säätyvaltiopäivät-1877,nobility
i-TpRRxpwrPivaPab2rTZrGQ,Säätyvaltiopäivät-1882,nobility
i-TpRRxpwrPivaPab2rTZrGQ,Säätyvaltiopäivät-1885,nobility
i-TpRRxpwrPivaPab2rTZrGQ,Säätyvaltiopäivät-1888,nobility
i-TpRRxpwrPivaPab2rTZrGQ,Säätyvaltiopäivät-1891,nobility
i-TpRRxpwrPivaPab2rTZrGQ,Säätyvaltiopäivät-1894,nobility
i-TpRRxpwrPivaPab2rTZrGQ,Säätyvaltiopäivät-1863,nobility
i-TqHLa2ybuznPCSfNH3SkF7,porvoon-valtiopäivät,nobility
i-Tqp3j9qYioq4RaiA7DM5ac,Säätyvaltiopäivät-1904,nobility
i-Tqp3j9qYioq4RaiA7DM5ac,Säätyvaltiopäivät-1900,nobility
i-Tqp3j9qYioq4RaiA7DM5ac,Säätyvaltiopäivät-1897,nobility
i-Tqp3j9qYioq4RaiA7DM5ac,Säätyvaltiopäivät-1894,nobility
i-Tqp3j9qYioq4RaiA7DM5ac,Säätyvaltiopäivät-1891,nobility
i-Tqp3j9qYioq4RaiA7DM5ac,Säätyvaltiopäivät-1888,nobility
i-Tqp3j9qYioq4RaiA7DM5ac,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-Trxigum19383HjWaEM7WN1,Säätyvaltiopäivät-1900,burgers
i-Tsj4S7NTnyj22gTiduh9tv,Säätyvaltiopäivät-1891,burgers
i-Tsm7XwQqjWpXrCqx4saGXA,Säätyvaltiopäivät-1891,nobility
i-Tsm7XwQqjWpXrCqx4saGXA,Säätyvaltiopäivät-1888,nobility
i-Tsm7XwQqjWpXrCqx4saGXA,Säätyvaltiopäivät-1885,nobility
i-Tsm7XwQqjWpXrCqx4saGXA,Säätyvaltiopäivät-1882,nobility
i-TtTfn6AZ2VRQkxNw2hsBsT,Säätyvaltiopäivät-1904,burgers
i-TtTfn6AZ2VRQkxNw2hsBsT,Säätyvaltiopäivät-1894,burgers
i-Tuzd3ffhjuy1CAvyKR6n28,Säätyvaltiopäivät-1888,priests
i-TvLg6gRhrHwFWkKK9i4FYA,Säätyvaltiopäivät-1894,nobility
i-TvLg6gRhrHwFWkKK9i4FYA,Säätyvaltiopäivät-1877,nobility
i-TvLg6gRhrHwFWkKK9i4FYA,Säätyvaltiopäivät-1897,nobility
i-TvLg6gRhrHwFWkKK9i4FYA,Säätyvaltiopäivät-1891,nobility
i-TvLg6gRhrHwFWkKK9i4FYA,Säätyvaltiopäivät-1882,nobility
i-TvLg6gRhrHwFWkKK9i4FYA,Säätyvaltiopäivät-1885,nobility
i-TvLg6gRhrHwFWkKK9i4FYA,Säätyvaltiopäivät-1888,nobility
i-TvcxBipQbXEpB8ZmhBPP9x,Säätyvaltiopäivät-1888,nobility
i-TvcxBipQbXEpB8ZmhBPP9x,Säätyvaltiopäivät-1897,nobility
i-TvcxBipQbXEpB8ZmhBPP9x,Säätyvaltiopäivät-1900,nobility
i-TvcxBipQbXEpB8ZmhBPP9x,Säätyvaltiopäivät-1891,nobility
i-TvcxBipQbXEpB8ZmhBPP9x,Säätyvaltiopäivät-1894,nobility
i-TvcxBipQbXEpB8ZmhBPP9x,Säätyvaltiopäivät-1899,nobility
i-TwPvj87UckWE35KtsCMaGf,porvoon-valtiopäivät,burgers
i-TxHTtFi8LDbM7cE3BQoWbp,Säätyvaltiopäivät-1885,peasants
i-TyPEdHTUkNhatf9Qa8vJqR,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-TyPEdHTUkNhatf9Qa8vJqR,Säätyvaltiopäivät-1904,burgers
i-Tyx5Yj2Vx6u9mvdwtU9AKF,Säätyvaltiopäivät-1897,burgers
i-Tyx5Yj2Vx6u9mvdwtU9AKF,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-Tzqw5o3k7StUR6PUjM45kG,Säätyvaltiopäivät-1863,nobility
i-U1QRavA17bQzD48LdLt1tY,Säätyvaltiopäivät-1863,nobility
i-U1QRavA17bQzD48LdLt1tY,Säätyvaltiopäivät-1867,nobility
i-U2A7cwzeuhuxLi8KooFg4u,Säätyvaltiopäivät-1885,nobility
i-U2A7cwzeuhuxLi8KooFg4u,Säätyvaltiopäivät-1888,nobility
i-U2A7cwzeuhuxLi8KooFg4u,Säätyvaltiopäivät-1891,nobility
i-U2A7cwzeuhuxLi8KooFg4u,Säätyvaltiopäivät-1897,nobility
i-U2A7cwzeuhuxLi8KooFg4u,Säätyvaltiopäivät-1899,nobility
i-U2A7cwzeuhuxLi8KooFg4u,Säätyvaltiopäivät-1900,nobility
i-U2A7cwzeuhuxLi8KooFg4u,Säätyvaltiopäivät-1894,nobility
i-U2A7cwzeuhuxLi8KooFg4u,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-U2A7cwzeuhuxLi8KooFg4u,Säätyvaltiopäivät-1904,nobility
i-U5VP3ZVVSyQZXzf9UspkVr,Säätyvaltiopäivät-1867,peasants
i-U8Vqkv62s6s7Unu6nVAn1r,Säätyvaltiopäivät-1904,burgers
i-U9xigf5EBj1snqzJ6rP55x,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-UBSoYX91VzS6A6UZDp8vNf,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-UBSoYX91VzS6A6UZDp8vNf,Säätyvaltiopäivät-1899,peasants
i-UBSoYX91VzS6A6UZDp8vNf,Säätyvaltiopäivät-1885,peasants
i-UBSoYX91VzS6A6UZDp8vNf,Säätyvaltiopäivät-1900,peasants
i-UBSoYX91VzS6A6UZDp8vNf,Säätyvaltiopäivät-1897,peasants
i-UBSoYX91VzS6A6UZDp8vNf,Säätyvaltiopäivät-1904,burgers
i-UCUeNRpau2VHAPSPtoTzs4,Säätyvaltiopäivät-1863,nobility
i-UDfLY4X7enJaiGPA89x5CJ,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-UDfLY4X7enJaiGPA89x5CJ,Säätyvaltiopäivät-1904,nobility
i-UDfLY4X7enJaiGPA89x5CJ,Säätyvaltiopäivät-1900,nobility
i-UDfLY4X7enJaiGPA89x5CJ,Säätyvaltiopäivät-1897,nobility
i-UDfLY4X7enJaiGPA89x5CJ,Säätyvaltiopäivät-1899,nobility
i-UDfLY4X7enJaiGPA89x5CJ,Säätyvaltiopäivät-1891,nobility
i-UDfLY4X7enJaiGPA89x5CJ,Säätyvaltiopäivät-1894,nobility
i-UEYzaBGkjvQa4ih72x4yeC,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-UExNr1vRKnTpzE5pqzv3ir,Säätyvaltiopäivät-1863,nobility
i-UGnMF187bsPNnrbM6fZK27,Säätyvaltiopäivät-1867,burgers
i-UMDgoutWEYApG28pbuoncb,Säätyvaltiopäivät-1863,peasants
i-UQGJ6dJZneUpxkDhyzDuCy,Säätyvaltiopäivät-1867,nobility
i-UQGJ6dJZneUpxkDhyzDuCy,Säätyvaltiopäivät-1877,nobility
i-UQGJ6dJZneUpxkDhyzDuCy,Säätyvaltiopäivät-1882,nobility
i-UQGJ6dJZneUpxkDhyzDuCy,Säätyvaltiopäivät-1885,nobility
i-URXcmK1gDqhAUAqzy1YSPi,Säätyvaltiopäivät-1891,nobility
i-URXcmK1gDqhAUAqzy1YSPi,Säätyvaltiopäivät-1888,nobility
i-URXcmK1gDqhAUAqzy1YSPi,Säätyvaltiopäivät-1877,nobility
i-USB6cv2Fm7N5MmQfNLSvT5,Säätyvaltiopäivät-1888,nobility
i-USB6cv2Fm7N5MmQfNLSvT5,Säätyvaltiopäivät-1885,nobility
i-UTTBHu3P6dThF85VUX7WFy,porvoon-valtiopäivät,nobility
i-UTbwd4tWVQkh41NUq7MAT8,Säätyvaltiopäivät-1899,nobility
i-UUFQ5w6CUWXPKeDW8gRVf7,Säätyvaltiopäivät-1867,priests
i-UUFQ5w6CUWXPKeDW8gRVf7,Säätyvaltiopäivät-1877,priests
i-UUFQ5w6CUWXPKeDW8gRVf7,Säätyvaltiopäivät-1882,priests
i-UUFQ5w6CUWXPKeDW8gRVf7,Säätyvaltiopäivät-1885,priests
i-UUFQ5w6CUWXPKeDW8gRVf7,Säätyvaltiopäivät-1888,priests
i-UUyeSq5XfWnP8CiHSxbY85,Säätyvaltiopäivät-1899,nobility
i-UUyeSq5XfWnP8CiHSxbY85,Säätyvaltiopäivät-1894,nobility
i-UUyeSq5XfWnP8CiHSxbY85,Säätyvaltiopäivät-1900,nobility
i-UUyeSq5XfWnP8CiHSxbY85,Säätyvaltiopäivät-1897,nobility
i-UVK5tE8K7bZTUBx3RcNPr9,Säätyvaltiopäivät-1897,burgers
i-UWUL9KSiGnCtXiXG4xP4QR,Säätyvaltiopäivät-1899,burgers
i-UWUL9KSiGnCtXiXG4xP4QR,Säätyvaltiopäivät-1900,burgers
i-Ua1DB2ZaQu82Pj2Kg6ibbJ,Säätyvaltiopäivät-1863,nobility
i-UcisgbwAvcKxuWVnXtfHbW,Säätyvaltiopäivät-1882,peasants
i-UcisgbwAvcKxuWVnXtfHbW,Säätyvaltiopäivät-1877,peasants
i-Ucum7yRc9FUd2VVaAbvHaa,Säätyvaltiopäivät-1888,peasants
i-UeCsY7Z8EWg5JUKatauFUi,Säätyvaltiopäivät-1863,burgers
i-UeTxv9rgAELGir3fWfG4jh,Säätyvaltiopäivät-1867,burgers
i-UgmPdquSGiPwy7BoLCfB14,Säätyvaltiopäivät-1904,nobility
i-Uj41pyUbRiSWZy1yUqFnWq,Ylimääräiset-säätyvaltiopäivät-1905,nobility
i-Uj41pyUbRiSWZy1yUqFnWq,Säätyvaltiopäivät-1904,nobility
i-Uj41pyUbRiSWZy1yUqFnWq,Säätyvaltiopäivät-1899,nobility
i-Uj41pyUbRiSWZy1yUqFnWq,Säätyvaltiopäivät-1900,nobility
i-Uph3GH5rF8JZ5oRFmsKPyJ,Säätyvaltiopäivät-1894,nobility
i-UuNpejz63DNoacNWFAFjXE,Ylimääräiset-säätyvaltiopäivät-1905,peasants
i-UuNpejz63DNoacNWFAFjXE,Säätyvaltiopäivät-1877,peasants
i-UuNpejz63DNoacNWFAFjXE,Säätyvaltiopäivät-1904,peasants
i-UuNpejz63DNoacNWFAFjXE,Säätyvaltiopäivät-1900,peasants
i-UuNpejz63DNoacNWFAFjXE,Säätyvaltiopäivät-1897,peasants
i-UuNpejz63DNoacNWFAFjXE,Säätyvaltiopäivät-1899,peasants
i-UunQBxgJCJ91ySCNSRMCtw,Ylimääräiset-säätyvaltiopäivät-1905,burgers
i-Uwd3FhczWxUpR2LEVAi2TD,Säätyvaltiopäivät-1867,nobility
i-Uyib3B44zp4jbpLeobRbVt,Säätyvaltiopäivät-1900,peasants
i-Uz9hQVsckk2g776TVJEiWa,Säätyvaltiopäivät-1877,nobility
