swerik_person_id,wikipedia_url
i-8f5tRtT5D15j7HTFKPzTBC,/wiki/Johan_August_Lindel%C3%B6f
i-CM2N1ripkWqmSaCMrmMPMn,/wiki/Anton_Lilius
i-QwcTLbpo4YVwryjr1GArpy,/wiki/Otto_Mauritz_Nordstr%C3%B6m
i-Qnp6pqgLniPF2sFKE6V5wi,/wiki/Alexander_Wilhelm_Lyra
i-YUdcq76DdTwQ5My5zAadSe,/wiki/Johan_Viktor_Calamnius
i-SzqzswQ1RPMaaeiMYjG5Ca,/wiki/Anders_Gustaf_Westerlund
i-XPsFtNapCWqxkfZ1X9V1o7,/wiki/Wilhelm_Lindstedt
i-Np41SwUHwR2XNxuHxkXohs,/wiki/Karl_Gustaf_Ehrstr%C3%B6m
i-XbAQtPkdSaTdnLcpdJrmsg,/wiki/Otto_Donner_(kielitieteilij%C3%A4)
i-WVXdqsXffbuVYsgyHLau3U,/wiki/Johan_Gabriel_Geitlin
i-841LACBsbRyzoAKcfc9o5p,/wiki/Alexander_Gustaf_Julius_Hallsten
i-4BxrPp26pf8Z96Nxn6quS4,/wiki/Yrj%C3%B6_Sakari_Yrj%C3%B6-Koskinen
i-34gigkRr2uXshwGmQ4qktb,/wiki/Alfred_Kihlman
i-HfEbbpVpEUS7EMymsy7tc6,/wiki/Zacharias_Cleve
i-FXUQh967xLRCogeTYmdrCW,/wiki/Emil_Frithiof_Andersin
i-At9a8ncvtGPg92S7PgB8fA,/wiki/Edvin_Bergroth
i-Vquuv2Q1nBy3xPM3DXsFHJ,/wiki/Emanuel_Saloheimo
i-BJyQJPdthT1RRdTugUdZuZ,/wiki/Robert_Castr%C3%A9n
i-CGNfHCSmfYZ4tNvJeVzTTV,/wiki/Ludvig_Gustaf_Leonhard_Clouberg
i-EYL9UZ7jUiPhk9qT9L4Gma,/wiki/Petter_Edvard_Ervast
i-J4VesWHSy7vjipBi6XD4Hw,/wiki/Carl_Federley
i-9D2LibJwPUscnAJfeCAzVY,/wiki/Johan_August_Florin
i-JwTjoz93HVQHyRNS5qpK9c,/wiki/Axel_Georg_Henrik_Gr%C3%B6nvik
i-5wGgfoitFJgsHxGLJqKGy6,/wiki/Herman_Erik_Gummerus
i-4uYMuK2CS64Vd4VXcM41TY,/wiki/K._G._G%C3%B6%C3%B6s
i-7KxQWYRijD5jxcyYeme3uf,/wiki/Mauritz_Hallberg
i-VyRQHiuU325bocyuNaMNwp,/wiki/Alarik_Hasselblatt
i-A2fa7zDugMgoGur3miP6wM,/wiki/Oskar_Hedlund
i-N4Kj7XJKByKctvmiVZHuWm,/wiki/Felix_Heikel
i-QJ1ZkTV7SwMpxh2ZB1Guar,/wiki/Richard_Heimberger
i-4roc5uHbzAkspAR4dugTxs,/wiki/Walter_Hoving
i-AYoxgmS8gHJDiYdTBRU1Bm,/wiki/Axel_August_H%C3%A5rdh
i-7txY9TGxvA9452DMrBpy15,/wiki/Gustaf_Adolf_Ingman
i-JpZo7AviDFXB9nUQMjepfA,/wiki/Karl_Lindholm
i-3so22gdMat8n2MaFav5XhX,/wiki/Ferdinand_Lojander
i-NDDsvs2KPqUENDma8QUX7J,/wiki/Anders_Johan_Malmgren
i-5TSspidDoU2K2pXp226J2p,/wiki/Frithiof_Neovius
i-LnKGDyGvxDZZ7YsqPeHWDK,/wiki/Frithiof_Napoleon_Neppenstr%C3%B6m
i-JFFd4ZuB8jwp2b9revhQqt,/wiki/Carl_Nummelin
i-5k9g3BpVLuXcY974wBrJ9i,/wiki/Wilhelm_Panelius
i-6JybuhLJX5Qmzhe4hT7PER,/wiki/Juho_Pelkonen
i-KgjJCxbdt82hzHKsnYYkx4,/wiki/Ernst_R%C3%B6nnb%C3%A4ck
i-3qQ2rqBSKFC1Nnf3bj8fKb,/wiki/Johan_Josef_Stenb%C3%A4ck
i-9vkyMVcmbACmYXjiobcPPP,/wiki/Adolf_Wasenius
i-SWcAb2S58766GiVqcK2yWq,/wiki/Johan_Gustaf_Wikestr%C3%B6m
i-3vKiENeoA3CspmdF15oiTu,/wiki/Elias_%C3%96hman
i-WtiFTQjstvy78fAdBcCLFT,/wiki/Tomas_Erik_Robert_Adolf_Adlercreutz
i-CyA98HnR3uENykk8myABmW,/wiki/Axel_Henrik_Antell
i-KR84sJFFS2USNruSw4DL1V,/wiki/Constantin_Boije_af_Genn%C3%A4s
i-B7K44WE4uTopCniVGbSNrZ,/wiki/Alexander_von_Collan
i-893yjQTkC3raezZozvP5nd,/wiki/Frans_Edvard_Edelheim
i-SyVV264UBZ1JB58yfmkdmz,/wiki/Axel_Ekestubbe
i-raJP4KVhfRny4UGkxwDu4,/wiki/Alexander_von_Etter
i-LBgUfgHuPnnZdDar6ZUzhW,/wiki/Carl_Wilhelm_Daniel_von_Fieandt
i-WTPJdE9dsMppVoEfCh64m2,/wiki/Carl_Theodor_von_Frenckell
i-2ELCNXniPoUbrhGohCTZVH,/wiki/Waldemar_von_Frenckell
i-JRuabJufBV6PK6Ww9smaZ3,/wiki/Lars_Magnus_Vladimir_Glansenstierna
i-44XqmFJXMAvDCvwFoaKM3f,/wiki/A._A._Granfelt
i-XAhPHpjCL41PGZ85XdBSmS,/wiki/Alexis_Gripenberg
i-C9KYhraNLJSN4TypRVTUUr,/wiki/Lennart_Gripenberg
i-AtzZDHHkMR8JK9m5A1frvF,/wiki/Nils_Bernt_Grotenfelt
i-QqBB3xoTfxVdjYr5NQonYt,/wiki/Lars_Emil_von_Haartman
i-zC1JQ6HfsjfVTmDo1UNS4,/wiki/Krister_J%C3%A4gerski%C3%B6ld
i-ENeMx6XG6uxkKZ5MuVZMcF,/wiki/Anton_Leonard_von_Knorring
i-34mfTvfVt9Bdb5T1DmaSyQ,/wiki/Georg_Kasimir_Ladau
i-H2tWZRuEZ8bzGbjzhmGuxp,/wiki/Wilhelm_Lagus
i-SFc8hpHHMKPoBCPMh5HGZC,/wiki/Gustaf_Adolf_Langenski%C3%B6ld
i-95LiWSVCTALqsRCn79kA23,/wiki/Torsten_Leonard_Lode
i-FGXsDXPGYxh7QuVwHKESrf,/wiki/Lennart_Fritiof_Munck_af_Fulkila
i-QskzHhWrhp8unnoSpbaboW,/wiki/Wilhelm_Fredrik_von_Nottbeck
i-H5ZHs71VNBBoa2s2Mnefgi,/wiki/Nils_Otto_Nordenski%C3%B6ld_(valtiop%C3%A4ivämies)
i-41d4zMw4hn2GPrzvCT2NuU,/wiki/Wolter_Ramsay
i-AMw8Mgy5XNirhXZx9dDqkZ,/wiki/Ernst_Viktor_von_Rehausen
i-FJYWThSR2FXXQsLLsRCnTT,/wiki/Alexander_Rokassowskij
i-CEp3RjrmexchFBpruvkhuA,/wiki/Alfred_Rosenbr%C3%B6ijer
i-KEH715U4Y1bzNSfLtCZFuv,/wiki/Onni_Schildt
i-BKn5P8moHXW7NGJY13Xq5b,/wiki/Carl_Rudolf_Christer_Schulman
i-KyrAu5PxJtcHbBh2XnzKUA,/wiki/Maximus_af_Schult%C3%A9n
i-SQJ5Monvd2cwvwoh9Q8GtZ,/wiki/Uno_von_Schrowe
i-KNCVkqasjV7R2ZyH3Yotmf,/wiki/Woldemar_Gustaf_Silfversvan
i-W8Db684k5G37wqhA7J42ay,/wiki/Anders_Henrik_Snellman
i-5UZXZE7AgBvtFPnfZi5mE1,/wiki/Wilhelm_Snellman
i-EHRMnkSVAPak3672NPWQUt,/wiki/Alexander_Eugen_Sp%C3%A5re
i-Ndoz7NSGawumf9wRE9WPFY,/wiki/Carl_August_Standertskj%C3%B6ld_(s._1814)
i-Au3rrHPYjxqFxpM5yc49pc,/wiki/Carl_August_Standertskj%C3%B6ld_(1855%E2%80%931935)
i-YRHK5GeF8RREeVWw42KeFH,/wiki/Karl_Johan_Robert_Standertskj%C3%B6ld
i-TT9wVN7fF9yzm6SxBGQwCu,/wiki/Emil_Stjernvall-Walleen
i-3UZR8F4MDTpxope8ME8oS9,/wiki/Werner_Tawaststjerna
i-Tsm7XwQqjWpXrCqx4saGXA,/wiki/Gustaf_Alexander_Tigerstedt
i-9BsvhCCbJoxB6QVVgThqkj,/wiki/Karl_Alexander_Napoleon_Tigerstedt
i-Jm95cRi4PQKtWmo5J9B7Au,/wiki/Reinhold_von_Willebrand
i-GC4iKVSUKy4zqrxEso8fJC,/wiki/Otto_Wrede
i-BtyTqDgYHyDR8B3iubyn6A,/wiki/Viktor_Julius_von_Wright
i-C1erW2VL4DDDK4tT3v1qWW,/wiki/Fredrik_Frithiof_Maximilian_Gottlieb_von_Zansen
i-HGkvq3faHKCS2q8w4Fwvdd,/wiki/Petter_Auvinen
i-S3BEuv7Bn8ayM26jYrr83J,/wiki/Adolf_Natanael_Colliander
i-KSwyQA3Qqn4zEnSkGR2MwP,/wiki/Torsten_Costiander
i-Gv1vJVBUh9kKpS6xeF9qMU,/wiki/Alexander_Otto_Ehrström
i-8fozU89a5VmbroNCoe3k21,/wiki/Olli_Fredrik_Eronen
i-FcinkmTGBnbazMfGGKxqLK,/wiki/Juho_Haanpää
i-HicBkrSSbTW8EDMiSKYeB4,/wiki/Kaarle_Kustaa_Hegerström
i-WyWDwtFVYiUTfBNGyKxSTL,/wiki/Elias_Hirvonen
i-9TS8gGDDuE6YKRByELCps3,/wiki/Iisakki_Hoikka
i-YTNwx2LtDGfsnAtXUoaX3r,/wiki/Berndt_Emil_Hollmerus
i-8X1nwKUPMKMGEhCaJ33P2G,/wiki/Juhana_Hyytiäinen
i-2w9giVamyJ2nS6azpnMhFi,/wiki/Jaakko_Häkli
i-69MYJUh7yg3VUNsWse5CGp,/wiki/Matti_Junnola
i-C4a3WTXNcs3RVBdmWXkxK,/wiki/Pekka_Kakkinen
i-X5W1rrN1xx2w7oSS9xukaA,/wiki/Juho_Kaksola
i-Wcky67Qf2rGc89qYWAKwSZ,/wiki/David_Kalli
i-Cv9BDDHsNUPXghUwXRjrTE,/wiki/Kaarle_Komonen
i-HL3yrDjwhm33a2RNeSZtne,/wiki/Juhana_Korhonen
i-Wsd1nrWEpNDoxuvqvTmVJb,/wiki/Axel_Kyander
i-6uGv5Py1DwPoEDrATVCYHQ,/wiki/Fredrik_Vilhelm_Lagerstedt
i-AHE3ySk5hTh2HNnKw9VDUz,/wiki/Lassi_Laitinen
i-MP8tCuyCgGu6j7iyfmn1Hs,/wiki/Tuomas_Laurikainen
i-MpYr5qap95o2iCMfyBRiYr,/wiki/Juho_Heikki_Luoma
i-Bc255J2cg5S3LZQwLqTD4Y,/wiki/Pekka_Lepp%C3%A4nen_(valtiop%C3%A4iv%C3%A4mies)
i-HPtpyWz43gQAfG5VSspCby,/wiki/Juho_M%C3%B6tt%C3%B6l%C3%A4
i-4rABVLy3b8KBGeF9J7yYrp,/wiki/Kaarle_Ojanen_(valtiop%C3%A4iv%C3%A4mies)
i-2WWyV6tYwf1MCC9zgsfC2t,/wiki/Gabriel_Paunonen
i-48bPgpGt4oMSMDPZWM69y8,/wiki/Kustaa_Pellonp%C3%A4%C3%A4
i-4pEgB7XfvwUQWFMZb17EBR,/wiki/Kaarlo_Pyydysm%C3%A4ki
i-DsQvv1m8aCf8m1tSrSAMR1,/wiki/Pietari_P%C3%A4iv%C3%A4rinta
i-9QnzH3tsT5uUVRkYzhnCWS,/wiki/Erik_P%C3%B6ysti
i-Hv6XAG6mPv5vY2zxYJf3BD,/wiki/Juho_Pietari_Sahlgren
i-42bbqgxbvyzVXTAmjYWYGz,/wiki/Gustaf_Wilhelm_Sandell
i-2ovyX7AoGzjWAqK7ZaGgd4,/wiki/Gustaf_Adolf_Sil%C3%A9n
i-LA35x1Y7XM3uhT1r9Nc2oy,/wiki/Henrik_Svanberg
i-RHqygXe6TkBr9hHcesVUv4,/wiki/Viktor_Vilhelm_S%C3%B6derholm
i-3SZWVADXp26LoEUsfMXtuW,/wiki/Eerik_Tensikkala
i-izFXuH12VisPQyZuARAE6,/wiki/Kustaa_Aadolf_Tervoinen
i-N2Z97XeDoEhoXqMP1Yb91f,/wiki/Heikki_Tikkanen_(valtiop%C3%A4iv%C3%A4mies)
i-RuWjhvcLonqckZ5vuFTfDf,/wiki/Elias_August_Tunkelo
i-4bSe4pEDuXKFRxkZehKLfn,/wiki/Kaarlo_V%C3%A4rri
i-D2g5wWQiqw9p79PhuHGzim,/wiki/Salomon_Hirvinen
i-VwibmpSUHRf18jjByiX717,/wiki/Ture_Birger_Wegelius
i-HPjHzSRBVZu5dgj2E8rwgi,/wiki/August_Edvard_Granfelt
i-KxTPNsdvaDSQXea4wDGU8f,/wiki/Gustaf_Robert_B%C3%B6%C3%B6k
i-6eNAyWqvwVhwshqVaFpBzh,/wiki/Gustaf_Viktor_Eklund_(pappi)
i-NpQ4pik31NjbjFQK1eTY2D,/wiki/E._V._Petterson
i-H7UUat8gTkKMjfbsaDf8ce,/wiki/Nestor_J%C3%A4rvinen
i-KSodbRwY6NwA3H7C4ZjcDU,/wiki/Henrik_Edvard_Rauramo
i-EofqyGpvHy8k9NzSeJtd6F,/wiki/Jaakko_Forsman
i-2CJtkh9e4uShfgLaoscF6f,/wiki/August_Johan_Frosterus
i-QQ7rzMcvpGv1RunkkD3Hgv,/wiki/Johan_Wilhelm_Runeberg
i-DJWGoTpJ6wbx8LwyyourdQ,/wiki/Carl_Gustaf_Estlander
i-R8pmgSjrtL5RNu17k6YJJ8,/wiki/Gerhard_Pehr_Alopaeus
i-P8ZyisnHJoEetVdab3w2LR,/wiki/Oskar_Backman
i-Pvw9EBwj6b461Z2NzQEMrw,/wiki/Ernst_Dahlstr%C3%B6m
i-4yVsDwH7PWREgHakxAnZUW,/wiki/Rudolf_Bernhard_Elving
i-3nP8YuTqeTAw5agRhk1szM,/wiki/Waldemar_Eneberg
i-54r13ERSDzuTFF59pPjUaH,/wiki/Alfred_Hedman
i-PXuku1HofhxbHupjzJDbQt,/wiki/K._J._H%C3%B6gman
i-DfoBXxWtHB1dPk3VFvEfhi,/wiki/Robert_Junnelius
i-Ssz6NPb9rMtK26HHXkXoyb,/wiki/Lauri_Kivek%C3%A4s
i-PsebhHbMPp7TojDsoDt1hW,/wiki/Axel_Lille
i-4Z2hKQhRddVgP2niaVrbm3,/wiki/Karl_Johan_Lund
i-LmMgV7SdqVNZjRdPMKRJ7T,/wiki/Anshelm_Nordman
i-DiRtoFeWwZgawSF374ZTgV,/wiki/Karl_Arvid_Nyberg
i-J2CszrE3gkUiAQ8Qt52mWd,/wiki/Leonard_von_Pfaler
i-J2oB12cTydw9DLfUm3uYBN,/wiki/Georg_Rosenius
i-EJMdBVXoPwci3WftmbWBr1,/wiki/Emil_Schybergson
i-EVfZBUkzrmkjLRX3mG1o3n,/wiki/Julian_Serlachius
i-LfjijKcu6wrjy8uVqHyVJp,/wiki/Frans_Sumelius
i-5g8WJnGMjg684X2dzwMr2J,/wiki/Fredrik_Sundwall
i-WtbprdVHLEQzfY1r3J5vvD,/wiki/J._W._S%C3%B6derlund
i-D1GPM5fGkX12cAZ2QV4vzv,/wiki/Leopold_S%C3%B6derstr%C3%B6m
i-SzT9Ti41fPxiEJHVPCHzAT,/wiki/Theodor_Tallqvist_(insin%C3%B6%C3%B6ri)
i-Dzo2xTpgSK2hWn5XcoQy3,/wiki/Ernst_Wilhelm_Tegengren
i-Ga8ijRDWR7P52ZAHc5oi33,/wiki/Karl_Robert_%C3%85str%C3%B6m
i-USB6cv2Fm7N5MmQfNLSvT5,/wiki/Adolf_Kasimir_Aminoff
i-ASEDaBg8bCZ47EA2Ncmhc5,/wiki/Johan_Fredrik_Gustav_Aminoff
i-QcNomwuvdVFymGu4tEokDW,/wiki/Adolf_Edvin_Arppe
i-CFM4Fw2rCrVGNA1oeR3pqL,/wiki/Adolf_Edvard_Björkenheim
i-9d9rupBa8UeJDKSfpquqqZ,/wiki/Axel_Björkenheim
i-8runLzZr3KN4su8JW8fxK8,/wiki/Robert_Gustaf_Ivar_Blåfield
i-NQLXuNv2TZG5tDydaVXrk2,/wiki/Karl_Magnus_Emil_Brummer
i-6D2GsjXreTSdsxx3MhRbND,/wiki/Karl_Wilhelm_Bruncrona
i-U2A7cwzeuhuxLi8KooFg4u,/wiki/Theodor_Bruun_(nuorempi)
i-SGZvu2gmDdnsbFXvehPV56,/wiki/Emil_Waldemar_Cedercreutz
i-2Ji5aehRfDbxVmrRpEzJLv,/wiki/Edvard_Waldemar_von_Christierson
i-2ZVFdKNgodWAvp9mUf7Ku6,/wiki/Carl_Anton_Reinhold_Ludvig_Cronstedt
i-Wz72rDtteZJjjXbMTzBAUr,/wiki/Albert_Edelfelt
i-SiFian5B3vruST13ZFJvMQ,/wiki/Alfred_Henrik_Balthasar_Ehrenstolpe
i-EcTftrF95cFGy5fyqKnWGy,/wiki/Pehr_Ivar_Ekbom
i-MEoY3ZYgtDsM2D23r4yfXX,/wiki/Georg_Fraser
i-9JYQQJa8gS6udXTpcpAtpY,/wiki/Axel_Gadolin
i-JegZkHxf46YZWobeeVhAjW,/wiki/Gustaf_Adolf_Gripenberg
i-GbyfTXHevxWvXpYKfxzfVD,/wiki/Johan_Axel_Gripenberg
i-SSc9zSnPAgfhX8h2yDhK5b,/wiki/Fredrik_J%C3%A4rnefelt
i-TYnYVTeZurrqCheXFbt4rb,/wiki/Alexander_von_Knorring
i-Tn9Nab3J9yB7jDsvGXvMxV,/wiki/Frans_Egenolf_Eugen_von_Knorring
i-XFSBcMLXvFzb27PDUYFm4d,/wiki/Johannes_Alarik_von_Knorring
i-56qQA3iqYwQYgNMQ9bKbLo,/wiki/Karl_Langenski%C3%B6ld
i-CRi4mjW1YHACfcQN5mhvhT,/wiki/Julius_af_Lindfors
i-HjwH6PdtQ6PYxtY2MfXSKE,/wiki/Alexander_Joakim_von_Minkwitz
i-GoJDCrdgd2qZy1f7rkMH7N,/wiki/Herman_Maximilian_Molander
i-48YM2b9BJr2htyWEZfcwUL,/wiki/Carl_Otto_Alexander_Munck
i-LcYSLrozY9sdA2Hktjosng,/wiki/Alfred_Norrm%C3%A9n
i-LMFvjALUJyhAo2SR348fhS,/wiki/Oscar_Norrm%C3%A9n
i-V6a5sMYUGVR1EQbk7LuVBj,/wiki/Hjalmar_Filip_Palm%C3%A9n
i-DJqfu91o5SoXbVjmmMRAqq,/wiki/Victor_Napoleon_Procop%C3%A9
i-2a1jEQVQLMgg8WcCkNCz31,/wiki/August_Ramsay
i-A3bUhmmU7zXynBpDrUyQCp,/wiki/August_Michael_Schauman
i-8VQqnGNtyopdxzqJosYc5d,/wiki/Karl_Allan_Knut_Schulman
i-NT9DfbhMZGzqHNjgL2hXP8,/wiki/Georg_Otto_Segerstr%C3%A5le
i-7Mf1FukvWxDMPMyr22NKEd,/wiki/Axel_Oskar_Achates_Standertskj%C3%B6ld
i-RrrZcYmz8gMNNh9veSLgyy,/wiki/Hugo_Standertskj%C3%B6ld
i-5CEB5WKnuEP1HVhoKubDG8,/wiki/Herman_Standertskj%C3%B6ld-Nordenstam
i-TR13JsM23E7ipXqPtPdrJn,/wiki/Theodor_Tigerstedt
i-2QuMhjdBvRwN4UjQH2UEkH,/wiki/Axel_Wilhelm_Wahren
i-SoWgEmbVTmdPn2HvTMFCF,/wiki/Gustaf_Albin_Wasastjerna
i-8QS8NxWXnYbGNGay7eWUi3,/wiki/Karl_Oskar_Wasastjerna
i-GtNusg1wv3P4Wstjqet9bS,/wiki/Reinhold_Felix_von_Willebrand
i-L5ZARSz8GnJB3juLAWJzKY,/wiki/Karl_August_Wrede
i-8E6upeFa6s7X6k7Za6dQbj,/wiki/Yrj%C3%B6_Koskinen_Yrj%C3%B6-Koskinen
i-LXeKqcnhWJRPyVB2hLU94o,/wiki/Gabriel_Anttila
i-drx3oHYwjhh9pfERSJ75V,/wiki/Aksel_Emil_Brander
i-RN2xBfcNHm4QFV3THjTHgy,/wiki/Karl_Johan_Br%C3%A4nn%C3%A4s
i-5usRxb8stk7Y8Qfk8UTRrM,/wiki/Jonas_Castr%C3%A9n
i-NhaCf8kMDuGNBTufgaKJj2,/wiki/Alexander_Otto_Ehrstr%C3%B6m
i-T2NvVpCbguQDo4BsdWUvRd,/wiki/Juho_Rudolf_Forsman
i-KBo1wGumzvige3fKvvL6Ad,/wiki/Adam_Halkilahti
i-DAswt6RRgwU6zpSfVftUAi,/wiki/Sanfrid_Hasselqvist
i-JmtkRTXPxLj16WVpvPBziX,/wiki/Jaakko_H%C3%A4kli
i-5EwiiZJg4fayJqXsvpUwen,/wiki/Hugo_Kalima
i-SVUC6CZ6K8PYcHFwEQ5T2T,/wiki/David_Karppelin
i-yz5WqRw8dv6YYSDpDNaKH,/wiki/Kustaa_Kiipula
i-KVhhqWgv5athrCNYRVhUH5,/wiki/Juho_Klami
i-UBSoYX91VzS6A6UZDp8vNf,/wiki/Kaarlo_Kokkonen
i-Re4PUqw3hSF2gYzFAbLco4,/wiki/Erik_Johan_K%C3%A4nn%C3%A4l%C3%A4
i-TxHTtFi8LDbM7cE3BQoWbp,/wiki/August_Kristian_Lemstr%C3%B6m
i-JouMnc29yqszZkV4fw6wdz,/wiki/Jaakko_Martola
i-VTKTKJy5YhuQPiyvf9Mvh3,/wiki/Kaarlo_Vilho_Piintil%C3%A4
i-3Qx3Kq78Mhk3SQZyWMmLQk,/wiki/Tuomas_Poutiainen
i-QhncDJ9GjFzajpogRjMHPM,/wiki/Vilhelm_P%C3%A4%C3%A4kk%C3%B6nen
i-RLs3KN5zMfehHXGTrj8v3o,/wiki/Kustaa_Adolf_Raitanen
i-MogwxPPyotmdVHPokgUn5V,/wiki/David_Savolainen_(valtiop%C3%A4iv%C3%A4mies)
i-Mx8rT8cEuAAhv39T79k9Lo,/wiki/Risto_Summa
i-M9GEjZeNs7B27BfEGmJYSN,/wiki/Kaarle_Henrik_Teittinen
i-WCzaY3RxHpZPCCrEhQE6FZ,/wiki/Antti_Tuomikoski
i-PgP4VQLBSWeqNWkwt4rYeN,/wiki/Antti_Waris
i-3Pm2N36ePLqUGq4sbqCd2e,/wiki/Kosti_Vehanen_(toimittaja)
i-7r77TsZ9KwmhJExgnCC3ao,/wiki/Juho_Wuolijoki
i-Xji3XqSCAwVoU2h1aq8XxK,/wiki/Juho_W%C3%A4h%C3%A4l%C3%A4
i-57ViD4iqKfXa8LCTZAUoCd,/wiki/Johan_Frans_Sahlberg
i-AFemGZFFfQwsEoFgxVNfFY,/wiki/Jakob_Cederberg
i-SkK4TRBZDox3b1jvm2qT2t,/wiki/Gustaf_Gideon_Forsman
i-KsLWXt96o6G3c9qu9e3nSH,/wiki/Abel_Nyholm
i-29jAvqcdVSDmnMHm7GL7zd,/wiki/Josua_Johansson
i-P5da9MFNVQpRhU72ekmUz2,/wiki/Gustaf_Oskar_Teodor_Nordstr%C3%B6m
i-Ay8y6qphUDYbXoFXQgQvgE,/wiki/Alexander_Gustaf_Walle
i-Rby9gqrGcd7k1U8tGWeVco,/wiki/Aleksanteri_Gummerus
i-THAVuE4axrjJyKgs83WVGV,/wiki/Josef_%C3%96sterbladh
i-8szEC6gYbh13raoQapiDAe,/wiki/Klas_Erik_J%C3%A4rnefelt
i-LhNeaJMK2rPRdMfEm4W2yR,/wiki/J._R._Danielson-Kalmari
i-2W4vYEoJYZJJk2NotrpeYd,/wiki/J._J._F._Perander
i-P5yxBbcUYC7ESsTCmTiwPG,/wiki/Oscar_Wilhelm_Andst%C3%A9n
i-SqM5eM5mRQL5Ezs1SSYeE,/wiki/Ossian_Wuorenheimo
i-RT3U6VrgfFvTbEBaT1WU4Q,/wiki/Alfred_Burman
i-JLX8xK6Rhi1zuYvtz9WxNx,/wiki/Georg_Henrik_Calonius
i-LcbKWGDpGm9XdVkcD4Yn4p,/wiki/Carl_Alfred_Carlstr%C3%B6m
i-8TL8oDdwcv5Rfdi8UttB5v,/wiki/Isak_Fellman
i-S3GuL4uWXYcmpjmQUj9PCt,/wiki/Valentin_Gummerus
i-MZzLK6ceKqS79rLo8ueo9E,/wiki/Robert_Hartman
i-XTm7WfMb8Qz55wD74N5o4P,/wiki/August_Herckman
i-DdvHcgdBbdRimFMB8LiyD9,/wiki/August_Ferdinand_Juselius
i-7yK1RckJEeJLB92G95c3Gp,/wiki/Viktor_Lounasmaa
i-SDx8XWaQ1pBA9gKiPinHpP,/wiki/Juho_Nissinen
i-Ga4zhpKhZgMrwW6CEFhPKo,/wiki/K._H._Renlund
i-762s2i38qoq51A37VdxZFK,/wiki/Gustaf_Ferdinand_Snellman
i-2znFq4zFPRn3Y3XsTtU4CK,/wiki/Johan_Str%C3%B6mberg_(valtiop%C3%A4iv%C3%A4mies)
i-7zrSCjdsCXYncQRKdZRTxq,/wiki/Karl_Wilhelm_Sulin
i-63KqkF6arwqNKP67oDuFkp,/wiki/Carl_Fredrik_Tojkander
i-iS8LzzYMsoqMTRxq4iVRK,/wiki/Karl_Fredrik_Walle
i-2Lagjiv4piKgWYsSBqwUKU,/wiki/C._W._%C3%85kerlund
i-NUC4AmXjZ5KaMtPNfqBxhQ,/wiki/Albert_%C3%96berg
i-SW1vHpQ8FCcrVNRvfdz5ft,/wiki/Robert_Severin_af_Björksten
i-GhLcAkdgUqnsq7PwR6e8fZ,/wiki/Theodor_Frithiof_Blåfield
i-HAm3MZcMCaM4g7nN65aKmR,/wiki/Constantin_Boije_af_Gennäs
i-NKUVrN6kypayREU1YSXp1x,/wiki/Knut_Adolf_Boije_af_Gennäs
i-Tqp3j9qYioq4RaiA7DM5ac,/wiki/Carl_von_Bonsdorff
i-XDB8RGNdQBznykTAvXXYNU,/wiki/Reinhold_Brix_von_Böningh
i-CxC5n56mokAqSKPwqL2VNN,/wiki/Richard_Casimir_de_la_Chapelle
i-JS46V6rNtkSEGJw4cigY71,/wiki/Woldemar_von_Daehn
i-JQBLQvmLyE7C7HqEFYRN2A,/wiki/Gustaf_Mauritz_von_Essen
i-JWfUn6jaHzKj4SR2GH4dx5,/wiki/Alexander_Etholén
i-XZZYBmXAzVMnL5wScZ93RP,/wiki/Victor_Ludvig_Alexander_Falck
i-NNUNTXzUgmd3vM5ymCgTek,/wiki/Bror_Albert_von_Fieandt
i-2g556HzWNUiGYftBbkrC5Z,/wiki/Carl_Axel_Birger_af_Forselles
i-Nt8YGKJiiZ7gv6xC2bwbfr,/wiki/Gustaf_Adolf_Konstantin_Gripenberg
i-8QYakWUV2VeaBeSr6opb8f,/wiki/Julius_Grotenfelt
i-BdcCax9AbjJYKF3SaEwTau,/wiki/Kustavi_Grotenfelt
i-PgAMU6BqG36U1C18dfRoTQ,/wiki/Fridolf_Leopold_Hisinger
i-WBMomudNy8B9hzNBygMzwC,/wiki/Gustaf_Emil_af_Hällström
i-TvcxBipQbXEpB8ZmhBPP9x,/wiki/Eugen_Idestam
i-7Su6x7tWfCt4Pzqof8GtE8,/wiki/Carl_Johan_Jägerhorn
i-SdMoUcpSHjToPwQR4EJX9T,/wiki/Krister_Jägerskiöld
i-G3GyWSwuFaxKNReYYXx1r5,/wiki/Oskar_Adolf_Järnefelt
i-F9Uan6uDi3gGTXa1Gcn5Aj,/wiki/Sebastian_von_Knorring
i-KbCoxCNEWKajEohbj77myb,/wiki/Gustaf_Adolf_Langenskiöld
i-9jb7omAsinf5HbDQnJqHNR,/wiki/Karl_Langenskiöld
i-FARTN51opJpmXmZjke8Xyy,/wiki/Lorenz_Lindelöf
i-RpxSvxG4amN4EMcdgkbpKE,/wiki/Henrik_Adolf_Mechelin
i-HWyWGu6Fv6nhg9UH8FNaf3,/wiki/Oscar_Johan_Mechelin
i-25WDyXxu97AE9nCuf58dk9,/wiki/Carl_Gustaf_Munck
i-M1dRDrHkNpb4p39e5pVUGD,/wiki/Rudolf_Waldemar_Munsterhjelm
i-drdyfse5Wuqe9KFa6pgaB,/wiki/Paul_von_Nicolay
